time,Message__1_Hz_,Carrier__20_Hz_,AM_Signal
3.352,0.644246,0.125333,0.125333
3.353,0.641254,0.24869,0.24869
3.354,0.638236,0.368125,0.368125
3.355,0.635192,0.481754,0.481754
3.356,0.632124,0.587785,0.587785
3.357,0.629031,0.684547,0.684547
3.358,0.625913,0.770513,0.770513
3.359,0.62277,0.844328,0.844328
3.36,0.619602,0.904827,0.904827
3.361,0.616411,0.951057,0.951057
3.362,0.613194,0.982287,0.982287
3.363,0.609954,0.998027,0.998027
3.364,0.60669,0.998027,0.998027
3.365,0.603401,0.982287,0.982287
3.366,0.600089,0.951057,0.951057
3.367,0.596753,0.904827,0.904827
3.368,0.593393,0.844328,0.844328
3.369,0.59001,0.770513,0.770513
3.37,0.586604,0.684547,0.684547
3.371,0.583175,0.587785,0.587785
3.372,0.579723,0.481754,0.481754
3.373,0.576247,0.368125,0.368125
3.374,0.572749,0.24869,0.24869
3.375,0.569229,0.125333,0.125333
3.376,0.565685,3.27761e-11,3.27761e-11
3.377,0.56212,-0.125333,-0.125333
3.378,0.558532,-0.24869,-0.24869
3.379,0.554923,-0.368125,-0.368125
3.38,0.551291,-0.481754,-0.481754
3.381,0.547638,-0.587785,-0.587785
3.382,0.543963,-0.684547,-0.684547
3.383,0.540266,-0.770513,-0.770513
3.384,0.536548,-0.844328,-0.844328
3.385,0.532809,-0.904827,-0.904827
3.386,0.529049,-0.951057,-0.951057
3.387,0.525269,-0.982287,-0.982287
3.388,0.521467,-0.998027,-0.998027
3.389,0.517645,-0.998027,-0.998027
3.39,0.513802,-0.982287,-0.982287
3.391,0.509939,-0.951057,-0.951057
3.392,0.506056,-0.904827,-0.904827
3.393,0.502153,-0.844328,-0.844328
3.394,0.49823,-0.770513,-0.770513
3.395,0.494288,-0.684547,-0.684547
3.396,0.490326,-0.587785,-0.587785
3.397,0.486344,-0.481754,-0.481754
3.398,0.482344,-0.368125,-0.368125
3.399,0.478324,-0.24869,-0.24869
3.4,0.474285,-0.125333,-0.125333
3.401,0.470228,-3.31279e-11,-3.31279e-11
3.402,0.466152,0.125333,0.125333
3.403,0.462058,0.24869,0.24869
3.404,0.457946,0.368125,0.368125
3.405,0.453815,0.481754,0.481754
3.406,0.449667,0.587785,0.587785
3.407,0.4455,0.684547,0.684547
3.408,0.441317,0.770513,0.770513
3.409,0.437115,0.844328,0.844328
3.41,0.432897,0.904827,0.904827
3.411,0.428661,0.951057,0.951057
3.412,0.424409,0.982287,0.982287
3.413,0.42014,0.998027,0.998027
3.414,0.415854,0.998027,0.998027
3.415,0.411552,0.982287,0.982287
3.416,0.407233,0.951057,0.951057
3.417,0.402899,0.904827,0.904827
3.418,0.398548,0.844328,0.844328
3.419,0.394182,0.770513,0.770513
3.42,0.3898,0.684547,0.684547
3.421,0.385403,0.587785,0.587785
3.422,0.380991,0.481754,0.481754
3.423,0.376563,0.368125,0.368125
3.424,0.372121,0.24869,0.24869
3.425,0.367664,0.125333,0.125333
3.426,0.363192,3.34798e-11,3.34798e-11
3.427,0.358707,-0.125333,-0.125333
3.428,0.354207,-0.24869,-0.24869
3.429,0.349693,-0.368125,-0.368125
3.43,0.345165,-0.481754,-0.481754
3.431,0.340623,-0.587785,-0.587785
3.432,0.336069,-0.684547,-0.684547
3.433,0.3315,-0.770513,-0.770513
3.434,0.326919,-0.844328,-0.844328
3.435,0.322325,-0.904827,-0.904827
3.436,0.317718,-0.951057,-0.951057
3.437,0.313099,-0.982287,-0.982287
3.438,0.308467,-0.998027,-0.998027
3.439,0.303823,-0.998027,-0.998027
3.44,0.299167,-0.982287,-0.982287
3.441,0.2945,-0.951057,-0.951057
3.442,0.28982,-0.904827,-0.904827
3.443,0.28513,-0.844328,-0.844328
3.444,0.280427,-0.770513,-0.770513
3.445,0.275714,-0.684547,-0.684547
3.446,0.27099,-0.587785,-0.587785
3.447,0.266256,-0.481754,-0.481754
3.448,0.26151,-0.368125,-0.368125
3.449,0.256755,-0.24869,-0.24869
3.45,0.251989,-0.125333,-0.125333
3.451,0.247214,-3.38316e-11,-3.38316e-11
3.452,0.242428,0.125333,0.125333
3.453,0.237633,0.24869,0.24869
3.454,0.232829,0.368125,0.368125
3.455,0.228015,0.481754,0.481754
3.456,0.223193,0.587785,0.587785
3.457,0.218362,0.684547,0.684547
3.458,0.213522,0.770513,0.770513
3.459,0.208673,0.844328,0.844328
3.46,0.203817,0.904827,0.904827
3.461,0.198952,0.951057,0.951057
3.462,0.194079,0.982287,0.982287
3.463,0.189199,0.998027,0.998027
3.464,0.184312,0.998027,0.998027
3.465,0.179417,0.982287,0.982287
3.466,0.174515,0.951057,0.951057
3.467,0.169606,0.904827,0.904827
3.468,0.16469,0.844328,0.844328
3.469,0.159768,0.770513,0.770513
3.47,0.15484,0.684547,0.684547
3.471,0.149905,0.587785,0.587785
3.472,0.144965,0.481754,0.481754
3.473,0.140018,0.368125,0.368125
3.474,0.135067,0.24869,0.24869
3.475,0.13011,0.125333,0.125333
3.476,0.125148,3.41835e-11,3.41835e-11
3.477,0.12018,-0.125333,-0.125333
3.478,0.115209,-0.24869,-0.24869
3.479,0.110232,-0.368125,-0.368125
3.48,0.105251,-0.481754,-0.481754
3.481,0.100267,-0.587785,-0.587785
3.482,0.0952777,-0.684547,-0.684547
3.483,0.0902851,-0.770513,-0.770513
3.484,0.0852889,-0.844328,-0.844328
3.485,0.0802894,-0.904827,-0.904827
3.486,0.0752867,-0.951057,-0.951057
3.487,0.070281,-0.982287,-0.982287
3.488,0.0652725,-0.998027,-0.998027
3.489,0.0602614,-0.998027,-0.998027
3.49,0.055248,-0.982287,-0.982287
3.491,0.0502324,-0.951057,-0.951057
3.492,0.0452148,-0.904827,-0.904827
3.493,0.0401955,-0.844328,-0.844328
3.494,0.0351745,-0.770513,-0.770513
3.495,0.0301521,-0.684547,-0.684547
3.496,0.0251286,-0.587785,-0.587785
3.497,0.0201041,-0.481754,-0.481754
3.498,0.0150788,-0.368125,-0.368125
3.499,0.0100528,-0.24869,-0.24869
3.5,0.00502652,-0.125333,-0.125333
3.501,1.37914e-12,-3.44785e-11,-3.44785e-11
3.502,-0.00502652,0.125333,0.125333
3.503,-0.0100528,0.24869,0.24869
3.504,-0.0150788,0.368125,0.368125
3.505,-0.0201041,0.481754,0.481754
3.506,-0.0251286,0.587785,0.587785
3.507,-0.0301521,0.684547,0.684547
3.508,-0.0351745,0.770513,0.770513
3.509,-0.0401955,0.844328,0.844328
3.51,-0.0452148,0.904827,0.904827
3.511,-0.0502324,0.951057,0.951057
3.512,-0.055248,0.982287,0.982287
3.513,-0.0602614,0.998027,0.998027
3.514,-0.0652725,0.998027,0.998027
3.515,-0.070281,0.982287,0.982287
3.516,-0.0752867,0.951057,0.951057
3.517,-0.0802894,0.904827,0.904827
3.518,-0.0852889,0.844328,0.844328
3.519,-0.0902851,0.770513,0.770513
3.52,-0.0952777,0.684547,0.684547
3.521,-0.100267,0.587785,0.587785
3.522,-0.105251,0.481754,0.481754
3.523,-0.110232,0.368125,0.368125
3.524,-0.115209,0.24869,0.24869
3.525,-0.12018,0.125333,0.125333
3.526,-0.125148,3.48303e-11,3.48303e-11
3.527,-0.13011,-0.125333,-0.125333
3.528,-0.135067,-0.24869,-0.24869
3.529,-0.140018,-0.368125,-0.368125
3.53,-0.144965,-0.481754,-0.481754
3.531,-0.149905,-0.587785,-0.587785
3.532,-0.15484,-0.684547,-0.684547
3.533,-0.159768,-0.770513,-0.770513
3.534,-0.16469,-0.844328,-0.844328
3.535,-0.169606,-0.904827,-0.904827
3.536,-0.174515,-0.951057,-0.951057
3.537,-0.179417,-0.982287,-0.982287
3.538,-0.184312,-0.998027,-0.998027
3.539,-0.189199,-0.998027,-0.998027
3.54,-0.194079,-0.982287,-0.982287
3.541,-0.198952,-0.951057,-0.951057
3.542,-0.203817,-0.904827,-0.904827
3.543,-0.208673,-0.844328,-0.844328
3.544,-0.213522,-0.770513,-0.770513
3.545,-0.218362,-0.684547,-0.684547
3.546,-0.223193,-0.587785,-0.587785
3.547,-0.228015,-0.481754,-0.481754
3.548,-0.232829,-0.368125,-0.368125
3.549,-0.237633,-0.24869,-0.24869
3.55,-0.242428,-0.125333,-0.125333
3.551,-0.247214,-3.51821e-11,-3.51821e-11
3.552,-0.251989,0.125333,0.125333
3.553,-0.256755,0.24869,0.24869
3.554,-0.26151,0.368125,0.368125
3.555,-0.266256,0.481754,0.481754
3.556,-0.27099,0.587785,0.587785
3.557,-0.275714,0.684547,0.684547
3.558,-0.280427,0.770513,0.770513
3.559,-0.28513,0.844328,0.844328
3.56,-0.28982,0.904827,0.904827
3.561,-0.2945,0.951057,0.951057
3.562,-0.299167,0.982287,0.982287
3.563,-0.303823,0.998027,0.998027
3.564,-0.308467,0.998027,0.998027
3.565,-0.313099,0.982287,0.982287
3.566,-0.317718,0.951057,0.951057
3.567,-0.322325,0.904827,0.904827
3.568,-0.326919,0.844328,0.844328
3.569,-0.3315,0.770513,0.770513
3.57,-0.336069,0.684547,0.684547
3.571,-0.340623,0.587785,0.587785
3.572,-0.345165,0.481754,0.481754
3.573,-0.349693,0.368125,0.368125
3.574,-0.354207,0.24869,0.24869
3.575,-0.358707,0.125333,0.125333
3.576,-0.363192,3.5534e-11,3.5534e-11
3.577,-0.367664,-0.125333,-0.125333
3.578,-0.372121,-0.24869,-0.24869
3.579,-0.376563,-0.368125,-0.368125
3.58,-0.380991,-0.481754,-0.481754
3.581,-0.385403,-0.587785,-0.587785
3.582,-0.3898,-0.684547,-0.684547
3.583,-0.394182,-0.770513,-0.770513
3.584,-0.398548,-0.844328,-0.844328
3.585,-0.402899,-0.904827,-0.904827
3.586,-0.407233,-0.951057,-0.951057
3.587,-0.411552,-0.982287,-0.982287
3.588,-0.415854,-0.998027,-0.998027
3.589,-0.42014,-0.998027,-0.998027
3.59,-0.424409,-0.982287,-0.982287
3.591,-0.428661,-0.951057,-0.951057
3.592,-0.432897,-0.904827,-0.904827
3.593,-0.437115,-0.844328,-0.844328
3.594,-0.441317,-0.770513,-0.770513
3.595,-0.4455,-0.684547,-0.684547
3.596,-0.449667,-0.587785,-0.587785
3.597,-0.453815,-0.481754,-0.481754
3.598,-0.457946,-0.368125,-0.368125
3.599,-0.462058,-0.24869,-0.24869
3.6,-0.466152,-0.125333,-0.125333
3.601,-0.470228,-3.58858e-11,-3.58858e-11
3.602,-0.474285,0.125333,0.125333
3.603,-0.478324,0.24869,0.24869
3.604,-0.482344,0.368125,0.368125
3.605,-0.486344,0.481754,0.481754
3.606,-0.490326,0.587785,0.587785
3.607,-0.494288,0.684547,0.684547
3.608,-0.49823,0.770513,0.770513
3.609,-0.502153,0.844328,0.844328
3.61,-0.506056,0.904827,0.904827
3.611,-0.509939,0.951057,0.951057
3.612,-0.513802,0.982287,0.982287
3.613,-0.517645,0.998027,0.998027
3.614,-0.521467,0.998027,0.998027
3.615,-0.525269,0.982287,0.982287
3.616,-0.529049,0.951057,0.951057
3.617,-0.532809,0.904827,0.904827
3.618,-0.536548,0.844328,0.844328
3.619,-0.540266,0.770513,0.770513
3.62,-0.543963,0.684547,0.684547
3.621,-0.547638,0.587785,0.587785
3.622,-0.551291,0.481754,0.481754
3.623,-0.554923,0.368125,0.368125
3.624,-0.558532,0.24869,0.24869
3.625,-0.56212,0.125333,0.125333
3.626,-0.565685,3.62377e-11,3.62377e-11
3.627,-0.569229,-0.125333,-0.125333
3.628,-0.572749,-0.24869,-0.24869
3.629,-0.576247,-0.368125,-0.368125
3.63,-0.579723,-0.481754,-0.481754
3.631,-0.583175,-0.587785,-0.587785
3.632,-0.586604,-0.684547,-0.684547
3.633,-0.59001,-0.770513,-0.770513
3.634,-0.593393,-0.844328,-0.844328
3.635,-0.596753,-0.904827,-0.904827
3.636,-0.600089,-0.951057,-0.951057
3.637,-0.603401,-0.982287,-0.982287
3.638,-0.60669,-0.998027,-0.998027
3.639,-0.609954,-0.998027,-0.998027
3.64,-0.613194,-0.982287,-0.982287
3.641,-0.616411,-0.951057,-0.951057
3.642,-0.619602,-0.904827,-0.904827
3.643,-0.62277,-0.844328,-0.844328
3.644,-0.625913,-0.770513,-0.770513
3.645,-0.629031,-0.684547,-0.684547
3.646,-0.632124,-0.587785,-0.587785
3.647,-0.635192,-0.481754,-0.481754
3.648,-0.638236,-0.368125,-0.368125
3.649,-0.641254,-0.24869,-0.24869
3.65,-0.644246,-0.125333,-0.125333
3.651,-0.647214,-3.65895e-11,-3.65895e-11
3.652,-0.650155,0.125333,0.125333
3.653,-0.653071,0.24869,0.24869
3.654,-0.655962,0.368125,0.368125
3.655,-0.658826,0.481754,0.481754
3.656,-0.661664,0.587785,0.587785
3.657,-0.664477,0.684547,0.684547
3.658,-0.667263,0.770513,0.770513
3.659,-0.670022,0.844328,0.844328
3.66,-0.672756,0.904827,0.904827
3.661,-0.675462,0.951057,0.951057
3.662,-0.678142,0.982287,0.982287
3.663,-0.680796,0.998027,0.998027
3.664,-0.683422,0.998027,0.998027
3.665,-0.686021,0.982287,0.982287
3.666,-0.688594,0.951057,0.951057
3.667,-0.691139,0.904827,0.904827
3.668,-0.693657,0.844328,0.844328
3.669,-0.696147,0.770513,0.770513
3.67,-0.69861,0.684547,0.684547
3.671,-0.701045,0.587785,0.587785
3.672,-0.703453,0.481754,0.481754
3.673,-0.705833,0.368125,0.368125
3.674,-0.708185,0.24869,0.24869
3.675,-0.710509,0.125333,0.125333
3.676,-0.712805,3.69414e-11,3.69414e-11
3.677,-0.715073,-0.125333,-0.125333
3.678,-0.717313,-0.24869,-0.24869
3.679,-0.719524,-0.368125,-0.368125
3.68,-0.721707,-0.481754,-0.481754
3.681,-0.723862,-0.587785,-0.587785
3.682,-0.725988,-0.684547,-0.684547
3.683,-0.728085,-0.770513,-0.770513
3.684,-0.730153,-0.844328,-0.844328
3.685,-0.732193,-0.904827,-0.904827
3.686,-0.734204,-0.951057,-0.951057
3.687,-0.736185,-0.982287,-0.982287
3.688,-0.738138,-0.998027,-0.998027
3.689,-0.740062,-0.998027,-0.998027
3.69,-0.741956,-0.982287,-0.982287
3.691,-0.743821,-0.951057,-0.951057
3.692,-0.745657,-0.904827,-0.904827
3.693,-0.747463,-0.844328,-0.844328
3.694,-0.74924,-0.770513,-0.770513
3.695,-0.750987,-0.684547,-0.684547
3.696,-0.752705,-0.587785,-0.587785
3.697,-0.754392,-0.481754,-0.481754
3.698,-0.75605,-0.368125,-0.368125
3.699,-0.757679,-0.24869,-0.24869
3.7,-0.759277,-0.125333,-0.125333
3.701,-0.760845,-3.72932e-11,-3.72932e-11
3.702,-0.762383,0.125333,0.125333
3.703,-0.763892,0.24869,0.24869
3.704,-0.76537,0.368125,0.368125
3.705,-0.766817,0.481754,0.481754
3.706,-0.768235,0.587785,0.587785
3.707,-0.769622,0.684547,0.684547
3.708,-0.770979,0.770513,0.770513
3.709,-0.772305,0.844328,0.844328
3.71,-0.773601,0.904827,0.904827
3.711,-0.774867,0.951057,0.951057
3.712,-0.776101,0.982287,0.982287
3.713,-0.777305,0.998027,0.998027
3.714,-0.778479,0.998027,0.998027
3.715,-0.779621,0.982287,0.982287
3.716,-0.780733,0.951057,0.951057
3.717,-0.781814,0.904827,0.904827
3.718,-0.782865,0.844328,0.844328
3.719,-0.783884,0.770513,0.770513
3.72,-0.784872,0.684547,0.684547
3.721,-0.78583,0.587785,0.587785
3.722,-0.786756,0.481754,0.481754
3.723,-0.787651,0.368125,0.368125
3.724,-0.788516,0.24869,0.24869
3.725,-0.789349,0.125333,0.125333
3.726,-0.790151,3.7645e-11,3.7645e-11
3.727,-0.790921,-0.125333,-0.125333
3.728,-0.791661,-0.24869,-0.24869
3.729,-0.792369,-0.368125,-0.368125
3.73,-0.793046,-0.481754,-0.481754
3.731,-0.793692,-0.587785,-0.587785
3.732,-0.794306,-0.684547,-0.684547
3.733,-0.794889,-0.770513,-0.770513
3.734,-0.795441,-0.844328,-0.844328
3.735,-0.795961,-0.904827,-0.904827
3.736,-0.79645,-0.951057,-0.951057
3.737,-0.796907,-0.982287,-0.982287
3.738,-0.797333,-0.998027,-0.998027
3.739,-0.797727,-0.998027,-0.998027
3.74,-0.79809,-0.982287,-0.982287
3.741,-0.798421,-0.951057,-0.951057
3.742,-0.798721,-0.904827,-0.904827
3.743,-0.79899,-0.844328,-0.844328
3.744,-0.799226,-0.770513,-0.770513
3.745,-0.799432,-0.684547,-0.684547
3.746,-0.799605,-0.587785,-0.587785
3.747,-0.799747,-0.481754,-0.481754
3.748,-0.799858,-0.368125,-0.368125
3.749,-0.799937,-0.24869,-0.24869
3.75,-0.799984,-0.125333,-0.125333
3.751,-0.8,-3.794e-11,-3.794e-11
3.752,-0.799984,0.125333,0.125333
3.753,-0.799937,0.24869,0.24869
3.754,-0.799858,0.368125,0.368125
3.755,-0.799747,0.481754,0.481754
3.756,-0.799605,0.587785,0.587785
3.757,-0.799432,0.684547,0.684547
3.758,-0.799226,0.770513,0.770513
3.759,-0.79899,0.844328,0.844328
3.76,-0.798721,0.904827,0.904827
3.761,-0.798421,0.951057,0.951057
3.762,-0.79809,0.982287,0.982287
3.763,-0.797727,0.998027,0.998027
3.764,-0.797333,0.998027,0.998027
3.765,-0.796907,0.982287,0.982287
3.766,-0.79645,0.951057,0.951057
3.767,-0.795961,0.904827,0.904827
3.768,-0.795441,0.844328,0.844328
3.769,-0.794889,0.770513,0.770513
3.77,-0.794306,0.684547,0.684547
3.771,-0.793692,0.587785,0.587785
3.772,-0.793046,0.481754,0.481754
3.773,-0.792369,0.368125,0.368125
3.774,-0.791661,0.24869,0.24869
3.775,-0.790921,0.125333,0.125333
3.776,-0.790151,3.82919e-11,3.82919e-11
3.777,-0.789349,-0.125333,-0.125333
3.778,-0.788516,-0.24869,-0.24869
3.779,-0.787651,-0.368125,-0.368125
3.78,-0.786756,-0.481754,-0.481754
3.781,-0.78583,-0.587785,-0.587785
3.782,-0.784872,-0.684547,-0.684547
3.783,-0.783884,-0.770513,-0.770513
3.784,-0.782865,-0.844328,-0.844328
3.785,-0.781814,-0.904827,-0.904827
3.786,-0.780733,-0.951057,-0.951057
3.787,-0.779621,-0.982287,-0.982287
3.788,-0.778479,-0.998027,-0.998027
3.789,-0.777305,-0.998027,-0.998027
3.79,-0.776101,-0.982287,-0.982287
3.791,-0.774867,-0.951057,-0.951057
3.792,-0.773601,-0.904827,-0.904827
3.793,-0.772305,-0.844328,-0.844328
3.794,-0.770979,-0.770513,-0.770513
3.795,-0.769622,-0.684547,-0.684547
3.796,-0.768235,-0.587785,-0.587785
3.797,-0.766817,-0.481754,-0.481754
3.798,-0.76537,-0.368125,-0.368125
3.799,-0.763892,-0.24869,-0.24869
3.8,-0.762383,-0.125333,-0.125333
3.801,-0.760845,-3.86437e-11,-3.86437e-11
3.802,-0.759277,0.125333,0.125333
3.803,-0.757679,0.24869,0.24869
3.804,-0.75605,0.368125,0.368125
3.805,-0.754392,0.481754,0.481754
3.806,-0.752705,0.587785,0.587785
3.807,-0.750987,0.684547,0.684547
3.808,-0.74924,0.770513,0.770513
3.809,-0.747463,0.844328,0.844328
3.81,-0.745657,0.904827,0.904827
3.811,-0.743821,0.951057,0.951057
3.812,-0.741956,0.982287,0.982287
3.813,-0.740062,0.998027,0.998027
3.814,-0.738138,0.998027,0.998027
3.815,-0.736185,0.982287,0.982287
3.816,-0.734204,0.951057,0.951057
3.817,-0.732193,0.904827,0.904827
3.818,-0.730153,0.844328,0.844328
3.819,-0.728085,0.770513,0.770513
3.82,-0.725988,0.684547,0.684547
3.821,-0.723862,0.587785,0.587785
3.822,-0.721707,0.481754,0.481754
3.823,-0.719524,0.368125,0.368125
3.824,-0.717313,0.24869,0.24869
3.825,-0.715073,0.125333,0.125333
3.826,-0.712805,3.89956e-11,3.89956e-11
3.827,-0.710509,-0.125333,-0.125333
3.828,-0.708185,-0.24869,-0.24869
3.829,-0.705833,-0.368125,-0.368125
3.83,-0.703453,-0.481754,-0.481754
3.831,-0.701045,-0.587785,-0.587785
3.832,-0.69861,-0.684547,-0.684547
3.833,-0.696147,-0.770513,-0.770513
3.834,-0.693657,-0.844328,-0.844328
3.835,-0.691139,-0.904827,-0.904827
3.836,-0.688594,-0.951057,-0.951057
3.837,-0.686021,-0.982287,-0.982287
3.838,-0.683422,-0.998027,-0.998027
3.839,-0.680796,-0.998027,-0.998027
3.84,-0.678142,-0.982287,-0.982287
3.841,-0.675462,-0.951057,-0.951057
3.842,-0.672756,-0.904827,-0.904827
3.843,-0.670022,-0.844328,-0.844328
3.844,-0.667263,-0.770513,-0.770513
3.845,-0.664477,-0.684547,-0.684547
3.846,-0.661664,-0.587785,-0.587785
3.847,-0.658826,-0.481754,-0.481754
3.848,-0.655962,-0.368125,-0.368125
3.849,-0.653071,-0.24869,-0.24869
3.85,-0.650155,-0.125333,-0.125333
3.851,-0.647214,-3.93474e-11,-3.93474e-11
3.852,-0.644246,0.125333,0.125333
3.853,-0.641254,0.24869,0.24869
3.854,-0.638236,0.368125,0.368125
3.855,-0.635192,0.481754,0.481754
3.856,-0.632124,0.587785,0.587785
3.857,-0.629031,0.684547,0.684547
3.858,-0.625913,0.770513,0.770513
3.859,-0.62277,0.844328,0.844328
3.86,-0.619602,0.904827,0.904827
3.861,-0.616411,0.951057,0.951057
3.862,-0.613194,0.982287,0.982287
3.863,-0.609954,0.998027,0.998027
3.864,-0.60669,0.998027,0.998027
3.865,-0.603401,0.982287,0.982287
3.866,-0.600089,0.951057,0.951057
3.867,-0.596753,0.904827,0.904827
3.868,-0.593393,0.844328,0.844328
3.869,-0.59001,0.770513,0.770513
3.87,-0.586604,0.684547,0.684547
3.871,-0.583175,0.587785,0.587785
3.872,-0.579723,0.481754,0.481754
3.873,-0.576247,0.368125,0.368125
3.874,-0.572749,0.24869,0.24869
3.875,-0.569229,0.125333,0.125333
3.876,-0.565685,3.96992e-11,3.96992e-11
3.877,-0.56212,-0.125333,-0.125333
3.878,-0.558532,-0.24869,-0.24869
3.879,-0.554923,-0.368125,-0.368125
3.88,-0.551291,-0.481754,-0.481754
3.881,-0.547638,-0.587785,-0.587785
3.882,-0.543963,-0.684547,-0.684547
3.883,-0.540266,-0.770513,-0.770513
3.884,-0.536548,-0.844328,-0.844328
3.885,-0.532809,-0.904827,-0.904827
3.886,-0.529049,-0.951057,-0.951057
3.887,-0.525269,-0.982287,-0.982287
3.888,-0.521467,-0.998027,-0.998027
3.889,-0.517645,-0.998027,-0.998027
3.89,-0.513802,-0.982287,-0.982287
3.891,-0.509939,-0.951057,-0.951057
3.892,-0.506056,-0.904827,-0.904827
3.893,-0.502153,-0.844328,-0.844328
3.894,-0.49823,-0.770513,-0.770513
3.895,-0.494288,-0.684547,-0.684547
3.896,-0.490326,-0.587785,-0.587785
3.897,-0.486344,-0.481754,-0.481754
3.898,-0.482344,-0.368125,-0.368125
3.899,-0.478324,-0.24869,-0.24869
3.9,-0.474285,-0.125333,-0.125333
3.901,-0.470228,-4.00511e-11,-4.00511e-11
3.902,-0.466152,0.125333,0.125333
3.903,-0.462058,0.24869,0.24869
3.904,-0.457946,0.368125,0.368125
3.905,-0.453815,0.481754,0.481754
3.906,-0.449667,0.587785,0.587785
3.907,-0.4455,0.684547,0.684547
3.908,-0.441317,0.770513,0.770513
3.909,-0.437115,0.844328,0.844328
3.91,-0.432897,0.904827,0.904827
3.911,-0.428661,0.951057,0.951057
3.912,-0.424409,0.982287,0.982287
3.913,-0.42014,0.998027,0.998027
3.914,-0.415854,0.998027,0.998027
3.915,-0.411552,0.982287,0.982287
3.916,-0.407233,0.951057,0.951057
3.917,-0.402899,0.904827,0.904827
3.918,-0.398548,0.844328,0.844328
3.919,-0.394182,0.770513,0.770513
3.92,-0.3898,0.684547,0.684547
3.921,-0.385403,0.587785,0.587785
3.922,-0.380991,0.481754,0.481754
3.923,-0.376563,0.368125,0.368125
3.924,-0.372121,0.24869,0.24869
3.925,-0.367664,0.125333,0.125333
3.926,-0.363192,4.04029e-11,4.04029e-11
3.927,-0.358707,-0.125333,-0.125333
3.928,-0.354207,-0.24869,-0.24869
3.929,-0.349693,-0.368125,-0.368125
3.93,-0.345165,-0.481754,-0.481754
3.931,-0.340623,-0.587785,-0.587785
3.932,-0.336069,-0.684547,-0.684547
3.933,-0.3315,-0.770513,-0.770513
3.934,-0.326919,-0.844328,-0.844328
3.935,-0.322325,-0.904827,-0.904827
3.936,-0.317718,-0.951057,-0.951057
3.937,-0.313099,-0.982287,-0.982287
3.938,-0.308467,-0.998027,-0.998027
3.939,-0.303823,-0.998027,-0.998027
3.94,-0.299167,-0.982287,-0.982287
3.941,-0.2945,-0.951057,-0.951057
3.942,-0.28982,-0.904827,-0.904827
3.943,-0.28513,-0.844328,-0.844328
3.944,-0.280427,-0.770513,-0.770513
3.945,-0.275714,-0.684547,-0.684547
3.946,-0.27099,-0.587785,-0.587785
3.947,-0.266256,-0.481754,-0.481754
3.948,-0.26151,-0.368125,-0.368125
3.949,-0.256755,-0.24869,-0.24869
3.95,-0.251989,-0.125333,-0.125333
3.951,-0.247214,-4.07548e-11,-4.07548e-11
3.952,-0.242428,0.125333,0.125333
3.953,-0.237633,0.24869,0.24869
3.954,-0.232829,0.368125,0.368125
3.955,-0.228015,0.481754,0.481754
3.956,-0.223193,0.587785,0.587785
3.957,-0.218362,0.684547,0.684547
3.958,-0.213522,0.770513,0.770513
3.959,-0.208673,0.844328,0.844328
3.96,-0.203817,0.904827,0.904827
3.961,-0.198952,0.951057,0.951057
3.962,-0.194079,0.982287,0.982287
3.963,-0.189199,0.998027,0.998027
3.964,-0.184312,0.998027,0.998027
3.965,-0.179417,0.982287,0.982287
3.966,-0.174515,0.951057,0.951057
3.967,-0.169606,0.904827,0.904827
3.968,-0.16469,0.844328,0.844328
3.969,-0.159768,0.770513,0.770513
3.97,-0.15484,0.684547,0.684547
3.971,-0.149905,0.587785,0.587785
3.972,-0.144965,0.481754,0.481754
3.973,-0.140018,0.368125,0.368125
3.974,-0.135067,0.24869,0.24869
3.975,-0.13011,0.125333,0.125333
3.976,-0.125148,4.11066e-11,4.11066e-11
3.977,-0.12018,-0.125333,-0.125333
3.978,-0.115209,-0.24869,-0.24869
3.979,-0.110232,-0.368125,-0.368125
3.98,-0.105251,-0.481754,-0.481754
3.981,-0.100267,-0.587785,-0.587785
3.982,-0.0952777,-0.684547,-0.684547
3.983,-0.0902851,-0.770513,-0.770513
3.984,-0.0852889,-0.844328,-0.844328
3.985,-0.0802894,-0.904827,-0.904827
3.986,-0.0752867,-0.951057,-0.951057
3.987,-0.070281,-0.982287,-0.982287
3.988,-0.0652725,-0.998027,-0.998027
3.989,-0.0602614,-0.998027,-0.998027
3.99,-0.055248,-0.982287,-0.982287
3.991,-0.0502324,-0.951057,-0.951057
3.992,-0.0452148,-0.904827,-0.904827
3.993,-0.0401955,-0.844328,-0.844328
3.994,-0.0351745,-0.770513,-0.770513
3.995,-0.0301521,-0.684547,-0.684547
3.996,-0.0251286,-0.587785,-0.587785
3.997,-0.0201041,-0.481754,-0.481754
3.998,-0.0150788,-0.368125,-0.368125
3.999,-0.0100528,-0.24869,-0.24869
4,-0.00502652,-0.125333,-0.125333
4.001,-1.65777e-12,-4.14016e-11,-4.14016e-11
4.002,0.00502652,0.125333,0.125333
4.003,0.0100528,0.24869,0.24869
4.004,0.0150788,0.368125,0.368125
4.005,0.0201041,0.481754,0.481754
4.006,0.0251286,0.587785,0.587785
4.007,0.0301521,0.684547,0.684547
4.008,0.0351745,0.770513,0.770513
4.009,0.0401955,0.844328,0.844328
4.01,0.0452148,0.904827,0.904827
4.011,0.0502324,0.951057,0.951057
4.012,0.055248,0.982287,0.982287
4.013,0.0602614,0.998027,0.998027
4.014,0.0652725,0.998027,0.998027
