time,Large_Setpoint,Plant__AW_,Plant__Std_,Anti_Windup_PID,Standard_PID
14.81,1,0.982143,0.999999,0.982143,2.02001
14.82,1,0.982143,0.999999,0.982143,2.02001
14.83,1,0.982143,0.999999,0.982143,2.02001
14.84,1,0.982143,0.999999,0.982143,2.02001
14.85,1,0.982143,0.999999,0.982143,2.02001
14.86,1,0.982143,0.999999,0.982143,2.02001
14.87,1,0.982143,0.999999,0.982143,2.02001
14.88,1,0.982143,0.999999,0.982143,2.02001
14.89,1,0.982143,0.999999,0.982143,2.02001
14.9,1,0.982143,0.999999,0.982143,2.02001
14.91,1,0.982143,0.999999,0.982143,2.02001
14.92,1,0.982143,0.999999,0.982143,2.02001
14.93,1,0.982143,0.999999,0.982143,2.02001
14.94,1,0.982143,0.999999,0.982143,2.02001
14.95,1,0.982143,0.999999,0.982143,2.02001
14.96,1,0.982143,0.999999,0.982143,2.02001
14.97,1,0.982143,0.999999,0.982143,2.02001
14.98,1,0.982143,0.999999,0.982143,2.02001
14.99,1,0.982143,0.999999,0.982143,2.02001
15,1,0.982143,0.999999,0.982143,2.02001
