time,Command,Rate_Limiter,Quantizer,Then_Quant
0.66,4.55053,4.55053,4.5,4.5
0.661,4.52414,4.52414,4.5,4.5
0.662,4.49703,4.49703,4.5,4.5
0.663,4.46921,4.46921,4.5,4.5
0.664,4.44068,4.44068,4.5,4.5
0.665,4.41146,4.41146,4.5,4.5
0.666,4.38153,4.38153,4.5,4.5
0.667,4.35092,4.35153,4.5,4.5
0.668,4.31962,4.32092,4.5,4.5
0.669,4.28763,4.28962,4.5,4.5
0.67,4.25497,4.25763,4.5,4.5
0.671,4.22164,4.22497,4,4
0.672,4.18764,4.19164,4,4
0.673,4.15298,4.15764,4,4
0.674,4.11766,4.12298,4,4
0.675,4.0817,4.08766,4,4
0.676,4.04508,4.0517,4,4
0.677,4.00783,4.01508,4,4
0.678,3.96995,3.97783,4,4
0.679,3.93144,3.93995,4,4
0.68,3.89231,3.90144,4,4
0.681,3.85257,3.86231,4,4
0.682,3.81221,3.82257,4,4
0.683,3.77126,3.78257,4,4
0.684,3.72971,3.74257,3.5,4
0.685,3.68757,3.70257,3.5,3.5
0.686,3.64484,3.66257,3.5,3.5
0.687,3.60155,3.62257,3.5,3.5
0.688,3.55768,3.58257,3.5,3.5
0.689,3.51325,3.54257,3.5,3.5
0.69,3.46827,3.50257,3.5,3.5
0.691,3.42274,3.46257,3.5,3.5
0.692,3.37666,3.42257,3.5,3.5
0.693,3.33006,3.38257,3.5,3.5
0.694,3.28293,3.34257,3.5,3.5
0.695,3.23528,3.30257,3,3.5
0.696,3.18712,3.26257,3,3.5
0.697,3.13846,3.22257,3,3
0.698,3.0893,3.18257,3,3
0.699,3.03965,3.14257,3,3
0.7,2.98952,3.10257,3,3
0.701,2.93893,3.06257,3,3
0.702,2.88786,3.02257,3,3
0.703,2.83634,2.98257,3,3
0.704,2.78438,2.94257,3,3
0.705,2.73197,2.90257,2.5,3
0.706,2.67913,2.86257,2.5,3
0.707,2.62587,2.82257,2.5,3
0.708,2.5722,2.78257,2.5,3
0.709,2.51812,2.74257,2.5,3
0.71,2.46364,2.70257,2.5,2.5
0.711,2.40877,2.66257,2.5,2.5
0.712,2.35352,2.62257,2.5,2.5
0.713,2.2979,2.58257,2.5,2.5
0.714,2.24192,2.54257,2,2.5
0.715,2.18558,2.50257,2,2.5
0.716,2.1289,2.46257,2,2.5
0.717,2.07188,2.42257,2,2.5
0.718,2.01453,2.38257,2,2.5
0.719,1.95687,2.34257,2,2.5
0.72,1.8989,2.30257,2,2.5
0.721,1.84062,2.26257,2,2.5
0.722,1.78206,2.22257,2,2
0.723,1.72321,2.18257,1.5,2
0.724,1.6641,2.14257,1.5,2
0.725,1.60472,2.10257,1.5,2
0.726,1.54508,2.06257,1.5,2
0.727,1.48521,2.02257,1.5,2
0.728,1.4251,1.98257,1.5,2
0.729,1.36476,1.94257,1.5,2
0.73,1.30421,1.90257,1.5,2
0.731,1.24345,1.86257,1,2
0.732,1.18249,1.82257,1,2
0.733,1.12135,1.78257,1,2
0.734,1.06004,1.74257,1,2
0.735,0.99855,1.70257,1,1.5
0.736,0.936907,1.66257,1,1.5
0.737,0.875115,1.62257,1,1.5
0.738,0.813186,1.58257,1,1.5
0.739,0.751128,1.54257,1,1.5
0.74,0.688951,1.50257,0.5,1.5
0.741,0.626666,1.46257,0.5,1.5
0.742,0.564282,1.42257,0.5,1.5
0.743,0.501809,1.38257,0.5,1.5
0.744,0.439256,1.34257,0.5,1.5
0.745,0.376634,1.30257,0.5,1.5
0.746,0.313953,1.26257,0.5,1.5
0.747,0.251222,1.22257,0.5,1
0.748,0.188451,1.18257,0,1
0.749,0.12565,1.14257,0,1
0.75,0.0628302,1.10257,0,1
0.751,-3.36902e-14,1.06257,-0,1
0.752,-0.0628302,1.02257,-0,1
0.753,-0.12565,0.982566,-0,1
0.754,-0.188451,0.942566,-0,1
0.755,-0.251222,0.902566,-0.5,1
0.756,-0.313953,0.862566,-0.5,1
0.757,-0.376634,0.822566,-0.5,1
0.758,-0.439256,0.782566,-0.5,1
0.759,-0.501809,0.742566,-0.5,1
0.76,-0.564282,0.702566,-0.5,0.5
0.761,-0.626666,0.662566,-0.5,0.5
0.762,-0.688951,0.622566,-0.5,0.5
0.763,-0.751128,0.582566,-1,0.5
0.764,-0.813186,0.542566,-1,0.5
0.765,-0.875115,0.502566,-1,0.5
0.766,-0.936907,0.462566,-1,0.5
0.767,-0.99855,0.422566,-1,0.5
0.768,-1.06004,0.382566,-1,0.5
0.769,-1.12135,0.342566,-1,0.5
0.77,-1.18249,0.302566,-1,0.5
0.771,-1.24345,0.262566,-1,0.5
0.772,-1.30421,0.222566,-1.5,0
0.773,-1.36476,0.182566,-1.5,0
0.774,-1.4251,0.142566,-1.5,0
0.775,-1.48521,0.102566,-1.5,0
0.776,-1.54508,0.0625662,-1.5,0
0.777,-1.60472,0.0225662,-1.5,0
0.778,-1.6641,-0.0174338,-1.5,-0
0.779,-1.72321,-0.0574338,-1.5,-0
0.78,-1.78206,-0.0974338,-2,-0
0.781,-1.84062,-0.137434,-2,-0
0.782,-1.8989,-0.177434,-2,-0
0.783,-1.95687,-0.217434,-2,-0
0.784,-2.01453,-0.257434,-2,-0
0.785,-2.07188,-0.297434,-2,-0.5
0.786,-2.1289,-0.337434,-2,-0.5
0.787,-2.18558,-0.377434,-2,-0.5
0.788,-2.24192,-0.417434,-2,-0.5
0.789,-2.2979,-0.457434,-2.5,-0.5
0.79,-2.35352,-0.497434,-2.5,-0.5
0.791,-2.40877,-0.537434,-2.5,-0.5
0.792,-2.46364,-0.577434,-2.5,-0.5
0.793,-2.51812,-0.617434,-2.5,-0.5
0.794,-2.5722,-0.657434,-2.5,-0.5
0.795,-2.62587,-0.697434,-2.5,-0.5
0.796,-2.67913,-0.737434,-2.5,-0.5
0.797,-2.73197,-0.777434,-2.5,-1
0.798,-2.78438,-0.817434,-3,-1
0.799,-2.83634,-0.857434,-3,-1
0.8,-2.88786,-0.897434,-3,-1
0.801,-2.93893,-0.937434,-3,-1
0.802,-2.98952,-0.977434,-3,-1
0.803,-3.03965,-1.01743,-3,-1
0.804,-3.0893,-1.05743,-3,-1
0.805,-3.13846,-1.09743,-3,-1
0.806,-3.18712,-1.13743,-3,-1
0.807,-3.23528,-1.17743,-3,-1
0.808,-3.28293,-1.21743,-3.5,-1
0.809,-3.33006,-1.25743,-3.5,-1
0.81,-3.37666,-1.29743,-3.5,-1.5
0.811,-3.42274,-1.33743,-3.5,-1.5
0.812,-3.46827,-1.37743,-3.5,-1.5
0.813,-3.51325,-1.41743,-3.5,-1.5
0.814,-3.55768,-1.45743,-3.5,-1.5
0.815,-3.60155,-1.49743,-3.5,-1.5
0.816,-3.64484,-1.53743,-3.5,-1.5
0.817,-3.68757,-1.57743,-3.5,-1.5
0.818,-3.72971,-1.61743,-3.5,-1.5
0.819,-3.77126,-1.65743,-4,-1.5
0.82,-3.81221,-1.69743,-4,-1.5
0.821,-3.85257,-1.73743,-4,-1.5
0.822,-3.89231,-1.77743,-4,-2
0.823,-3.93144,-1.81743,-4,-2
0.824,-3.96995,-1.85743,-4,-2
0.825,-4.00783,-1.89743,-4,-2
0.826,-4.04508,-1.93743,-4,-2
0.827,-4.0817,-1.97743,-4,-2
0.828,-4.11766,-2.01743,-4,-2
0.829,-4.15298,-2.05743,-4,-2
0.83,-4.18764,-2.09743,-4,-2
0.831,-4.22164,-2.13743,-4,-2
0.832,-4.25497,-2.17743,-4.5,-2
0.833,-4.28763,-2.21743,-4.5,-2
0.834,-4.31962,-2.25743,-4.5,-2
0.835,-4.35092,-2.29743,-4.5,-2.5
0.836,-4.38153,-2.33743,-4.5,-2.5
0.837,-4.41146,-2.37743,-4.5,-2.5
0.838,-4.44068,-2.41743,-4.5,-2.5
0.839,-4.46921,-2.45743,-4.5,-2.5
0.84,-4.49703,-2.49743,-4.5,-2.5
0.841,-4.52414,-2.53743,-4.5,-2.5
0.842,-4.55053,-2.57743,-4.5,-2.5
0.843,-4.57621,-2.61743,-4.5,-2.5
0.844,-4.60116,-2.65743,-4.5,-2.5
0.845,-4.62539,-2.69743,-4.5,-2.5
0.846,-4.64888,-2.73743,-4.5,-2.5
0.847,-4.67164,-2.77743,-4.5,-3
0.848,-4.69367,-2.81743,-4.5,-3
0.849,-4.71495,-2.85743,-4.5,-3
0.85,-4.73549,-2.89743,-4.5,-3
0.851,-4.75528,-2.93743,-5,-3
0.852,-4.77432,-2.97743,-5,-3
0.853,-4.79261,-3.01743,-5,-3
0.854,-4.81014,-3.05743,-5,-3
0.855,-4.82691,-3.09743,-5,-3
0.856,-4.84292,-3.13743,-5,-3
0.857,-4.85816,-3.17743,-5,-3
0.858,-4.87263,-3.21743,-5,-3
0.859,-4.88634,-3.25743,-5,-3
0.86,-4.89928,-3.29743,-5,-3.5
0.861,-4.91144,-3.33743,-5,-3.5
0.862,-4.92282,-3.37743,-5,-3.5
0.863,-4.93343,-3.41743,-5,-3.5
0.864,-4.94326,-3.45743,-5,-3.5
0.865,-4.95231,-3.49743,-5,-3.5
0.866,-4.96057,-3.53743,-5,-3.5
0.867,-4.96806,-3.57743,-5,-3.5
0.868,-4.97476,-3.61743,-5,-3.5
0.869,-4.98067,-3.65743,-5,-3.5
0.87,-4.98579,-3.69743,-5,-3.5
0.871,-4.99013,-3.73743,-5,-3.5
0.872,-4.99368,-3.77743,-5,-4
0.873,-4.99645,-3.81743,-5,-4
0.874,-4.99842,-3.85743,-5,-4
0.875,-4.99961,-3.89743,-5,-4
0.876,-5,-3.93743,-5,-4
0.877,-4.99961,-3.97743,-5,-4
0.878,-4.99842,-4.01743,-5,-4
0.879,-4.99645,-4.05743,-5,-4
0.88,-4.99368,-4.09743,-5,-4
0.881,-4.99013,-4.13743,-5,-4
0.882,-4.98579,-4.17743,-5,-4
0.883,-4.98067,-4.21743,-5,-4
0.884,-4.97476,-4.25743,-5,-4
0.885,-4.96806,-4.29743,-5,-4.5
0.886,-4.96057,-4.33743,-5,-4.5
0.887,-4.95231,-4.37743,-5,-4.5
0.888,-4.94326,-4.41743,-5,-4.5
0.889,-4.93343,-4.45743,-5,-4.5
0.89,-4.92282,-4.49743,-5,-4.5
0.891,-4.91144,-4.53743,-5,-4.5
0.892,-4.89928,-4.57743,-5,-4.5
0.893,-4.88634,-4.61743,-5,-4.5
0.894,-4.87263,-4.65743,-5,-4.5
0.895,-4.85816,-4.69743,-5,-4.5
0.896,-4.84292,-4.73743,-5,-4.5
0.897,-4.82691,-4.77743,-5,-5
0.898,-4.81014,-4.81014,-5,-5
0.899,-4.79261,-4.79261,-5,-5
0.9,-4.77432,-4.77432,-5,-5
0.901,-4.75528,-4.75528,-5,-5
0.902,-4.73549,-4.73549,-4.5,-4.5
0.903,-4.71495,-4.71495,-4.5,-4.5
0.904,-4.69367,-4.69367,-4.5,-4.5
0.905,-4.67164,-4.67164,-4.5,-4.5
0.906,-4.64888,-4.64888,-4.5,-4.5
0.907,-4.62539,-4.62539,-4.5,-4.5
0.908,-4.60116,-4.60116,-4.5,-4.5
0.909,-4.57621,-4.57621,-4.5,-4.5
0.91,-4.55053,-4.55053,-4.5,-4.5
0.911,-4.52414,-4.52414,-4.5,-4.5
0.912,-4.49703,-4.49703,-4.5,-4.5
0.913,-4.46921,-4.46921,-4.5,-4.5
0.914,-4.44068,-4.44068,-4.5,-4.5
0.915,-4.41146,-4.41146,-4.5,-4.5
0.916,-4.38153,-4.38153,-4.5,-4.5
0.917,-4.35092,-4.35153,-4.5,-4.5
0.918,-4.31962,-4.32092,-4.5,-4.5
0.919,-4.28763,-4.28962,-4.5,-4.5
0.92,-4.25497,-4.25763,-4.5,-4.5
0.921,-4.22164,-4.22497,-4,-4
0.922,-4.18764,-4.19164,-4,-4
0.923,-4.15298,-4.15764,-4,-4
0.924,-4.11766,-4.12298,-4,-4
0.925,-4.0817,-4.08766,-4,-4
0.926,-4.04508,-4.0517,-4,-4
0.927,-4.00783,-4.01508,-4,-4
0.928,-3.96995,-3.97783,-4,-4
0.929,-3.93144,-3.93995,-4,-4
0.93,-3.89231,-3.90144,-4,-4
0.931,-3.85257,-3.86231,-4,-4
0.932,-3.81221,-3.82257,-4,-4
0.933,-3.77126,-3.78257,-4,-4
0.934,-3.72971,-3.74257,-3.5,-4
0.935,-3.68757,-3.70257,-3.5,-3.5
0.936,-3.64484,-3.66257,-3.5,-3.5
0.937,-3.60155,-3.62257,-3.5,-3.5
0.938,-3.55768,-3.58257,-3.5,-3.5
0.939,-3.51325,-3.54257,-3.5,-3.5
0.94,-3.46827,-3.50257,-3.5,-3.5
0.941,-3.42274,-3.46257,-3.5,-3.5
0.942,-3.37666,-3.42257,-3.5,-3.5
0.943,-3.33006,-3.38257,-3.5,-3.5
0.944,-3.28293,-3.34257,-3.5,-3.5
0.945,-3.23528,-3.30257,-3,-3.5
0.946,-3.18712,-3.26257,-3,-3.5
0.947,-3.13846,-3.22257,-3,-3
0.948,-3.0893,-3.18257,-3,-3
0.949,-3.03965,-3.14257,-3,-3
0.95,-2.98952,-3.10257,-3,-3
0.951,-2.93893,-3.06257,-3,-3
0.952,-2.88786,-3.02257,-3,-3
0.953,-2.83634,-2.98257,-3,-3
0.954,-2.78438,-2.94257,-3,-3
0.955,-2.73197,-2.90257,-2.5,-3
0.956,-2.67913,-2.86257,-2.5,-3
0.957,-2.62587,-2.82257,-2.5,-3
0.958,-2.5722,-2.78257,-2.5,-3
0.959,-2.51812,-2.74257,-2.5,-3
0.96,-2.46364,-2.70257,-2.5,-2.5
0.961,-2.40877,-2.66257,-2.5,-2.5
0.962,-2.35352,-2.62257,-2.5,-2.5
0.963,-2.2979,-2.58257,-2.5,-2.5
0.964,-2.24192,-2.54257,-2,-2.5
0.965,-2.18558,-2.50257,-2,-2.5
0.966,-2.1289,-2.46257,-2,-2.5
0.967,-2.07188,-2.42257,-2,-2.5
0.968,-2.01453,-2.38257,-2,-2.5
0.969,-1.95687,-2.34257,-2,-2.5
0.97,-1.8989,-2.30257,-2,-2.5
0.971,-1.84062,-2.26257,-2,-2.5
0.972,-1.78206,-2.22257,-2,-2
0.973,-1.72321,-2.18257,-1.5,-2
0.974,-1.6641,-2.14257,-1.5,-2
0.975,-1.60472,-2.10257,-1.5,-2
0.976,-1.54508,-2.06257,-1.5,-2
0.977,-1.48521,-2.02257,-1.5,-2
0.978,-1.4251,-1.98257,-1.5,-2
0.979,-1.36476,-1.94257,-1.5,-2
0.98,-1.30421,-1.90257,-1.5,-2
0.981,-1.24345,-1.86257,-1,-2
0.982,-1.18249,-1.82257,-1,-2
0.983,-1.12135,-1.78257,-1,-2
0.984,-1.06004,-1.74257,-1,-2
0.985,-0.99855,-1.70257,-1,-1.5
0.986,-0.936907,-1.66257,-1,-1.5
0.987,-0.875115,-1.62257,-1,-1.5
0.988,-0.813186,-1.58257,-1,-1.5
0.989,-0.751128,-1.54257,-1,-1.5
0.99,-0.688951,-1.50257,-0.5,-1.5
0.991,-0.626666,-1.46257,-0.5,-1.5
0.992,-0.564282,-1.42257,-0.5,-1.5
0.993,-0.501809,-1.38257,-0.5,-1.5
0.994,-0.439256,-1.34257,-0.5,-1.5
0.995,-0.376634,-1.30257,-0.5,-1.5
0.996,-0.313953,-1.26257,-0.5,-1.5
0.997,-0.251222,-1.22257,-0.5,-1
0.998,-0.188451,-1.18257,-0,-1
0.999,-0.12565,-1.14257,-0,-1
1,-0.0628302,-1.10257,-0,-1
1.001,4.19596e-14,-1.06257,0,-1
1.002,0.0628302,-1.02257,0,-1
1.003,0.12565,-0.982566,0,-1
1.004,0.188451,-0.942566,0,-1
1.005,0.251222,-0.902566,0.5,-1
1.006,0.313953,-0.862566,0.5,-1
1.007,0.376634,-0.822566,0.5,-1
1.008,0.439256,-0.782566,0.5,-1
1.009,0.501809,-0.742566,0.5,-1
1.01,0.564282,-0.702566,0.5,-0.5
1.011,0.626666,-0.662566,0.5,-0.5
1.012,0.688951,-0.622566,0.5,-0.5
1.013,0.751128,-0.582566,1,-0.5
1.014,0.813186,-0.542566,1,-0.5
1.015,0.875115,-0.502566,1,-0.5
1.016,0.936907,-0.462566,1,-0.5
1.017,0.99855,-0.422566,1,-0.5
1.018,1.06004,-0.382566,1,-0.5
1.019,1.12135,-0.342566,1,-0.5
1.02,1.18249,-0.302566,1,-0.5
1.021,1.24345,-0.262566,1,-0.5
1.022,1.30421,-0.222566,1.5,-0
1.023,1.36476,-0.182566,1.5,-0
1.024,1.4251,-0.142566,1.5,-0
1.025,1.48521,-0.102566,1.5,-0
1.026,1.54508,-0.0625662,1.5,-0
1.027,1.60472,-0.0225662,1.5,-0
1.028,1.6641,0.0174338,1.5,0
1.029,1.72321,0.0574338,1.5,0
1.03,1.78206,0.0974338,2,0
1.031,1.84062,0.137434,2,0
1.032,1.8989,0.177434,2,0
1.033,1.95687,0.217434,2,0
1.034,2.01453,0.257434,2,0
1.035,2.07188,0.297434,2,0.5
1.036,2.1289,0.337434,2,0.5
1.037,2.18558,0.377434,2,0.5
1.038,2.24192,0.417434,2,0.5
1.039,2.2979,0.457434,2.5,0.5
1.04,2.35352,0.497434,2.5,0.5
1.041,2.40877,0.537434,2.5,0.5
1.042,2.46364,0.577434,2.5,0.5
1.043,2.51812,0.617434,2.5,0.5
1.044,2.5722,0.657434,2.5,0.5
1.045,2.62587,0.697434,2.5,0.5
1.046,2.67913,0.737434,2.5,0.5
1.047,2.73197,0.777434,2.5,1
1.048,2.78438,0.817434,3,1
1.049,2.83634,0.857434,3,1
1.05,2.88786,0.897434,3,1
1.051,2.93893,0.937434,3,1
1.052,2.98952,0.977434,3,1
1.053,3.03965,1.01743,3,1
1.054,3.0893,1.05743,3,1
1.055,3.13846,1.09743,3,1
1.056,3.18712,1.13743,3,1
1.057,3.23528,1.17743,3,1
1.058,3.28293,1.21743,3.5,1
1.059,3.33006,1.25743,3.5,1
1.06,3.37666,1.29743,3.5,1.5
1.061,3.42274,1.33743,3.5,1.5
1.062,3.46827,1.37743,3.5,1.5
1.063,3.51325,1.41743,3.5,1.5
1.064,3.55768,1.45743,3.5,1.5
1.065,3.60155,1.49743,3.5,1.5
1.066,3.64484,1.53743,3.5,1.5
1.067,3.68757,1.57743,3.5,1.5
1.068,3.72971,1.61743,3.5,1.5
1.069,3.77126,1.65743,4,1.5
1.07,3.81221,1.69743,4,1.5
1.071,3.85257,1.73743,4,1.5
1.072,3.89231,1.77743,4,2
1.073,3.93144,1.81743,4,2
1.074,3.96995,1.85743,4,2
1.075,4.00783,1.89743,4,2
1.076,4.04508,1.93743,4,2
1.077,4.0817,1.97743,4,2
1.078,4.11766,2.01743,4,2
1.079,4.15298,2.05743,4,2
1.08,4.18764,2.09743,4,2
1.081,4.22164,2.13743,4,2
1.082,4.25497,2.17743,4.5,2
1.083,4.28763,2.21743,4.5,2
1.084,4.31962,2.25743,4.5,2
1.085,4.35092,2.29743,4.5,2.5
1.086,4.38153,2.33743,4.5,2.5
1.087,4.41146,2.37743,4.5,2.5
1.088,4.44068,2.41743,4.5,2.5
1.089,4.46921,2.45743,4.5,2.5
1.09,4.49703,2.49743,4.5,2.5
1.091,4.52414,2.53743,4.5,2.5
1.092,4.55053,2.57743,4.5,2.5
1.093,4.57621,2.61743,4.5,2.5
1.094,4.60116,2.65743,4.5,2.5
1.095,4.62539,2.69743,4.5,2.5
1.096,4.64888,2.73743,4.5,2.5
1.097,4.67164,2.77743,4.5,3
1.098,4.69367,2.81743,4.5,3
1.099,4.71495,2.85743,4.5,3
1.1,4.73549,2.89743,4.5,3
1.101,4.75528,2.93743,5,3
1.102,4.77432,2.97743,5,3
1.103,4.79261,3.01743,5,3
1.104,4.81014,3.05743,5,3
1.105,4.82691,3.09743,5,3
1.106,4.84292,3.13743,5,3
1.107,4.85816,3.17743,5,3
1.108,4.87263,3.21743,5,3
1.109,4.88634,3.25743,5,3
1.11,4.89928,3.29743,5,3.5
1.111,4.91144,3.33743,5,3.5
1.112,4.92282,3.37743,5,3.5
1.113,4.93343,3.41743,5,3.5
1.114,4.94326,3.45743,5,3.5
1.115,4.95231,3.49743,5,3.5
1.116,4.96057,3.53743,5,3.5
1.117,4.96806,3.57743,5,3.5
1.118,4.97476,3.61743,5,3.5
1.119,4.98067,3.65743,5,3.5
1.12,4.98579,3.69743,5,3.5
1.121,4.99013,3.73743,5,3.5
1.122,4.99368,3.77743,5,4
1.123,4.99645,3.81743,5,4
1.124,4.99842,3.85743,5,4
1.125,4.99961,3.89743,5,4
1.126,5,3.93743,5,4
1.127,4.99961,3.97743,5,4
1.128,4.99842,4.01743,5,4
1.129,4.99645,4.05743,5,4
1.13,4.99368,4.09743,5,4
1.131,4.99013,4.13743,5,4
1.132,4.98579,4.17743,5,4
1.133,4.98067,4.21743,5,4
1.134,4.97476,4.25743,5,4
1.135,4.96806,4.29743,5,4.5
1.136,4.96057,4.33743,5,4.5
1.137,4.95231,4.37743,5,4.5
1.138,4.94326,4.41743,5,4.5
1.139,4.93343,4.45743,5,4.5
1.14,4.92282,4.49743,5,4.5
1.141,4.91144,4.53743,5,4.5
1.142,4.89928,4.57743,5,4.5
1.143,4.88634,4.61743,5,4.5
1.144,4.87263,4.65743,5,4.5
1.145,4.85816,4.69743,5,4.5
1.146,4.84292,4.73743,5,4.5
1.147,4.82691,4.77743,5,5
1.148,4.81014,4.81014,5,5
1.149,4.79261,4.79261,5,5
1.15,4.77432,4.77432,5,5
1.151,4.75528,4.75528,5,5
1.152,4.73549,4.73549,4.5,4.5
1.153,4.71495,4.71495,4.5,4.5
1.154,4.69367,4.69367,4.5,4.5
1.155,4.67164,4.67164,4.5,4.5
1.156,4.64888,4.64888,4.5,4.5
1.157,4.62539,4.62539,4.5,4.5
1.158,4.60116,4.60116,4.5,4.5
1.159,4.57621,4.57621,4.5,4.5
1.16,4.55053,4.55053,4.5,4.5
1.161,4.52414,4.52414,4.5,4.5
1.162,4.49703,4.49703,4.5,4.5
1.163,4.46921,4.46921,4.5,4.5
1.164,4.44068,4.44068,4.5,4.5
1.165,4.41146,4.41146,4.5,4.5
1.166,4.38153,4.38153,4.5,4.5
1.167,4.35092,4.35153,4.5,4.5
1.168,4.31962,4.32092,4.5,4.5
1.169,4.28763,4.28962,4.5,4.5
1.17,4.25497,4.25763,4.5,4.5
1.171,4.22164,4.22497,4,4
1.172,4.18764,4.19164,4,4
1.173,4.15298,4.15764,4,4
1.174,4.11766,4.12298,4,4
1.175,4.0817,4.08766,4,4
1.176,4.04508,4.0517,4,4
1.177,4.00783,4.01508,4,4
1.178,3.96995,3.97783,4,4
1.179,3.93144,3.93995,4,4
1.18,3.89231,3.90144,4,4
1.181,3.85257,3.86231,4,4
1.182,3.81221,3.82257,4,4
1.183,3.77126,3.78257,4,4
1.184,3.72971,3.74257,3.5,4
1.185,3.68757,3.70257,3.5,3.5
1.186,3.64484,3.66257,3.5,3.5
1.187,3.60155,3.62257,3.5,3.5
1.188,3.55768,3.58257,3.5,3.5
1.189,3.51325,3.54257,3.5,3.5
1.19,3.46827,3.50257,3.5,3.5
1.191,3.42274,3.46257,3.5,3.5
1.192,3.37666,3.42257,3.5,3.5
1.193,3.33006,3.38257,3.5,3.5
1.194,3.28293,3.34257,3.5,3.5
1.195,3.23528,3.30257,3,3.5
1.196,3.18712,3.26257,3,3.5
1.197,3.13846,3.22257,3,3
1.198,3.0893,3.18257,3,3
1.199,3.03965,3.14257,3,3
1.2,2.98952,3.10257,3,3
1.201,2.93893,3.06257,3,3
1.202,2.88786,3.02257,3,3
1.203,2.83634,2.98257,3,3
1.204,2.78438,2.94257,3,3
1.205,2.73197,2.90257,2.5,3
1.206,2.67913,2.86257,2.5,3
1.207,2.62587,2.82257,2.5,3
1.208,2.5722,2.78257,2.5,3
1.209,2.51812,2.74257,2.5,3
1.21,2.46364,2.70257,2.5,2.5
1.211,2.40877,2.66257,2.5,2.5
1.212,2.35352,2.62257,2.5,2.5
1.213,2.2979,2.58257,2.5,2.5
1.214,2.24192,2.54257,2,2.5
1.215,2.18558,2.50257,2,2.5
1.216,2.1289,2.46257,2,2.5
1.217,2.07188,2.42257,2,2.5
1.218,2.01453,2.38257,2,2.5
1.219,1.95687,2.34257,2,2.5
1.22,1.8989,2.30257,2,2.5
1.221,1.84062,2.26257,2,2.5
1.222,1.78206,2.22257,2,2
1.223,1.72321,2.18257,1.5,2
1.224,1.6641,2.14257,1.5,2
1.225,1.60472,2.10257,1.5,2
1.226,1.54508,2.06257,1.5,2
1.227,1.48521,2.02257,1.5,2
1.228,1.4251,1.98257,1.5,2
1.229,1.36476,1.94257,1.5,2
1.23,1.30421,1.90257,1.5,2
1.231,1.24345,1.86257,1,2
1.232,1.18249,1.82257,1,2
1.233,1.12135,1.78257,1,2
1.234,1.06004,1.74257,1,2
1.235,0.99855,1.70257,1,1.5
1.236,0.936907,1.66257,1,1.5
1.237,0.875115,1.62257,1,1.5
1.238,0.813186,1.58257,1,1.5
1.239,0.751128,1.54257,1,1.5
1.24,0.688951,1.50257,0.5,1.5
1.241,0.626666,1.46257,0.5,1.5
1.242,0.564282,1.42257,0.5,1.5
1.243,0.501809,1.38257,0.5,1.5
1.244,0.439256,1.34257,0.5,1.5
1.245,0.376634,1.30257,0.5,1.5
1.246,0.313953,1.26257,0.5,1.5
1.247,0.251222,1.22257,0.5,1
1.248,0.188451,1.18257,0,1
1.249,0.12565,1.14257,0,1
1.25,0.0628302,1.10257,0,1
1.251,1.6906e-12,1.06257,0,1
1.252,-0.0628302,1.02257,-0,1
1.253,-0.12565,0.982566,-0,1
1.254,-0.188451,0.942566,-0,1
1.255,-0.251222,0.902566,-0.5,1
1.256,-0.313953,0.862566,-0.5,1
1.257,-0.376634,0.822566,-0.5,1
1.258,-0.439256,0.782566,-0.5,1
1.259,-0.501809,0.742566,-0.5,1
1.26,-0.564282,0.702566,-0.5,0.5
1.261,-0.626666,0.662566,-0.5,0.5
1.262,-0.688951,0.622566,-0.5,0.5
1.263,-0.751128,0.582566,-1,0.5
1.264,-0.813186,0.542566,-1,0.5
1.265,-0.875115,0.502566,-1,0.5
1.266,-0.936907,0.462566,-1,0.5
1.267,-0.99855,0.422566,-1,0.5
1.268,-1.06004,0.382566,-1,0.5
1.269,-1.12135,0.342566,-1,0.5
1.27,-1.18249,0.302566,-1,0.5
1.271,-1.24345,0.262566,-1,0.5
1.272,-1.30421,0.222566,-1.5,0
1.273,-1.36476,0.182566,-1.5,0
1.274,-1.4251,0.142566,-1.5,0
1.275,-1.48521,0.102566,-1.5,0
1.276,-1.54508,0.0625662,-1.5,0
1.277,-1.60472,0.0225662,-1.5,0
1.278,-1.6641,-0.0174338,-1.5,-0
1.279,-1.72321,-0.0574338,-1.5,-0
1.28,-1.78206,-0.0974338,-2,-0
1.281,-1.84062,-0.137434,-2,-0
1.282,-1.8989,-0.177434,-2,-0
1.283,-1.95687,-0.217434,-2,-0
1.284,-2.01453,-0.257434,-2,-0
1.285,-2.07188,-0.297434,-2,-0.5
1.286,-2.1289,-0.337434,-2,-0.5
1.287,-2.18558,-0.377434,-2,-0.5
1.288,-2.24192,-0.417434,-2,-0.5
1.289,-2.2979,-0.457434,-2.5,-0.5
1.29,-2.35352,-0.497434,-2.5,-0.5
1.291,-2.40877,-0.537434,-2.5,-0.5
1.292,-2.46364,-0.577434,-2.5,-0.5
1.293,-2.51812,-0.617434,-2.5,-0.5
1.294,-2.5722,-0.657434,-2.5,-0.5
1.295,-2.62587,-0.697434,-2.5,-0.5
1.296,-2.67913,-0.737434,-2.5,-0.5
1.297,-2.73197,-0.777434,-2.5,-1
1.298,-2.78438,-0.817434,-3,-1
1.299,-2.83634,-0.857434,-3,-1
1.3,-2.88786,-0.897434,-3,-1
1.301,-2.93893,-0.937434,-3,-1
